mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_features	param_splitter	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.009112977981567382	0.0028049686684406376	0.001407480239868164	0.00018490756373859625	mse	auto	best	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01167435646057129	0.007249048457130779	0.0031801700592041016	0.0025515894940160767	mse	auto	random	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'random'}	0.999841562407824	0.9996659585384169	0.9998205973340976	0.9997828520262427	0.9997466353946456	0.9997715211402453	6.197645388915709e-05	17	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01062154769897461	0.0026563907426693486	0.0021657466888427733	0.0015914721104288644	mse	sqrt	best	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01284785270690918	0.00722563576360353	0.008322191238403321	0.008671952682002165	mse	sqrt	random	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9998671277319918	0.999819683944278	0.9998398879151844	0.9997122167147301	0.9997610968041938	0.9998000026220757	5.604284008649495e-05	12	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014786815643310547	0.005256214305655357	0.003974771499633789	0.005365495201893864	mse	log2	best	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.00988616943359375	0.0025005052080752524	0.004570817947387696	0.006482433249223365	mse	log2	random	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'random'}	0.9997058115042956	0.9998170515811539	0.9998187716729048	0.9998071453437268	0.9998202161188185	0.99979379924418	4.423144894734298e-05	13	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.008573579788208007	0.0026039188632148835	0.0027400970458984373	0.0028193227589573392	friedman_mse	auto	best	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.016459035873413085	0.008639729456679335	0.0012805938720703125	2.3965704644692213e-05	friedman_mse	auto	random	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'random'}	0.9998274893713975	0.9996709436786095	0.99980048384565	0.9997924476193749	0.9997923655054197	0.9997767460040903	5.4448169976693566e-05	15	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01381683349609375	0.00932197764881114	0.003652000427246094	0.004884833309329764	friedman_mse	sqrt	best	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014023494720458985	0.007307520350501912	0.004514265060424805	0.006462417481161593	friedman_mse	sqrt	random	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9997184595668963	0.9996381384848089	0.9997941566912592	0.999768042022082	0.9997459103400304	0.9997329414210153	5.356281392678389e-05	18	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01722378730773926	0.00885645798340023	0.006073188781738281	0.006402965035861785	friedman_mse	log2	best	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010943841934204102	0.007181600764687429	0.0029378414154052736	0.003444234483910838	friedman_mse	log2	random	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'random'}	0.9998276801678032	0.9998492478433455	0.9997360033007381	0.9997561317422535	0.9997121755317977	0.9997762477171875	5.311087617229644e-05	16	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.9128526210784912	0.02634407383001711	0.004997444152832031	0.006279445837598155	mae	auto	best	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.717216968536377	0.053145234887473004	0.0012947559356689454	6.616097957140873e-05	mae	auto	random	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'random'}	0.9998237585371913	0.9998427715404663	0.9998062829313284	0.9997800250315281	0.9998049923606879	0.9998115660802405	2.0920802850102446e-05	10	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.8747114658355712	0.08235149693838778	0.0013094902038574218	4.8383489490877635e-05	mae	sqrt	best	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.6609903335571289	0.1044550920809859	0.0019680023193359374	0.0013408926995758322	mae	sqrt	random	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'random'}	0.9998185764535881	0.9997574308822095	0.9998339602870167	0.9998153479374019	0.9998176146335741	0.9998085860387581	2.6411170751394495e-05	11	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.9094786643981934	0.013125034394321267	0.0012949466705322265	3.724266102189512e-05	mae	log2	best	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'best'}	0.9998817548812126	0.9998734288433606	0.9998971923768176	0.9998501388993625	0.9998426285987748	0.9998690287199057	2.0141000742563426e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.6013399600982666	0.1096074465708114	0.001179981231689453	0.0001506680471334053	mae	log2	random	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'random'}	0.9998260016695585	0.999779037717131	0.9998097703896577	0.9997212826325895	0.9997967209939322	0.9997865626805738	3.609801291758286e-05	14	1.0	1.0	1.0	1.0	1.0	1.0	0.0
